index,parfamName,environWeighted,parfam,per503,pervote,avgVote
1985-01-01,NAT,84.970575,9,22.588,31.426000000000002,3.491777777777778
1985-01-01,SIP,49.05259200000001,3,12.326000000000004,9.27,3.09
1985-01-01,SOC,2426.287116,17,105.42800000000001,433.84600000000006,25.520352941176473
1986-01-01,AGR,396.10140799999994,3,23.408,31.269999999999996,10.423333333333332
1986-01-01,CHR,919.455553,14,39.672000000000004,322.683,23.048785714285714
1986-01-01,CON,206.975854,11,17.275000000000002,198.84400000000005,18.07672727272728
1986-01-01,ECO,102.822168,6,24.161,18.934,3.155666666666667
1986-01-01,ETH,75.30457600000001,8,23.576,18.383,2.297875
1986-01-01,LEF,500.886556,12,87.596,61.119,5.09325
1986-01-01,LIB,286.59597500000007,12,36.772,104.76700000000001,8.730583333333334
1986-01-01,NAT,107.930863,10,23.134,46.004000000000005,4.6004000000000005
1986-01-01,SIP,42.25104000000001,3,8.750000000000004,9.107,3.0356666666666663
1986-01-01,SOC,2601.36771,15,104.625,399.21500000000003,26.614333333333335
1987-01-01,AGR,36.39,3,3.0,31.264000000000003,10.421333333333335
1987-01-01,CHR,881.5274700000002,15,43.617000000000004,309.109,20.607266666666664
1987-01-01,CON,478.65168600000015,10,14.459000000000001,220.731,22.0731
1987-01-01,ECO,119.794977,8,22.526999999999997,31.278000000000002,3.9097500000000003
1987-01-01,ETH,45.946044,5,9.384999999999998,24.043999999999997,4.8088
1987-01-01,LEF,802.027183,16,108.24,114.67100000000002,7.166937500000001
1987-01-01,LIB,239.28927800000002,14,30.201,120.82,8.629999999999999
1987-01-01,NAT,129.730162,10,28.968999999999998,43.42,4.3420000000000005
1987-01-01,SIP,42.25104000000001,3,8.750000000000004,9.107,3.0356666666666663
1987-01-01,SOC,2180.836582,19,112.123,418.24899999999997,22.013105263157893
1988-01-01,AGR,106.22,3,9.4,30.434,10.144666666666668
1988-01-01,CHR,912.4450140000001,14,58.742999999999995,300.775,21.48392857142857
1988-01-01,CON,555.1157960000002,12,25.602000000000004,229.55900000000003,19.12991666666667
1988-01-01,ECO,125.020897,8,23.366999999999997,32.321,4.040125
1988-01-01,ETH,26.598651999999998,4,6.980999999999999,15.995999999999999,3.9989999999999997
1988-01-01,LEF,522.242919,12,82.18900000000002,70.85099999999998,5.904249999999998
1988-01-01,LIB,266.136026,12,36.489,107.94399999999999,8.995333333333333
1988-01-01,NAT,126.04939800000001,10,28.596,47.56300000000001,4.756300000000001
1988-01-01,SIP,42.25104000000001,3,8.750000000000004,9.107,3.0356666666666663
1988-01-01,SOC,2779.224626,14,101.54300000000002,383.803,27.4145
1989-01-01,AGR,106.22,3,9.4,30.434,10.144666666666668
1989-01-01,CHR,919.9282420000002,17,67.59100000000001,350.123,20.595470588235294
1989-01-01,CON,536.3472370000001,9,18.283000000000005,196.77599999999998,21.863999999999997
1989-01-01,ECO,177.142381,11,42.425,41.092999999999996,3.7357272727272726
1989-01-01,ETH,36.433496000000005,10,21.351999999999997,20.278,2.0278
1989-01-01,LEF,575.815907,13,84.186,91.541,7.041615384615384
1989-01-01,LIB,313.217121,12,40.90899999999999,102.868,8.572333333333333
1989-01-01,NAT,121.80963600000001,10,23.494,47.650000000000006,4.765000000000001
1989-01-01,SIP,99.64858700000002,4,18.334000000000003,17.141,4.28525
1989-01-01,SOC,3028.830301000001,15,100.06400000000001,441.36799999999994,29.42453333333333
1990-01-01,AGR,142.52379,8,28.531999999999996,50.023,6.252875
1990-01-01,CHR,868.207016,23,61.01500000000001,372.056,16.176347826086957
1990-01-01,CON,715.3891750000001,12,36.083000000000006,231.648,19.304
1990-01-01,ECO,120.103376,16,35.766000000000005,46.942,2.933875
1990-01-01,ETH,72.302648,7,12.612000000000002,39.937000000000005,5.705285714285715
1990-01-01,LEF,479.682021,14,88.614,88.029,6.287785714285714
1990-01-01,LIB,448.302502,19,45.407999999999994,231.58999999999997,12.18894736842105
1990-01-01,NAT,366.22293299999995,15,34.855,110.022,7.3348
1990-01-01,SIP,99.64858700000002,4,18.334000000000003,17.141,4.28525
1990-01-01,SOC,3246.8619970000004,21,128.471,551.5810000000001,26.26576190476191
1991-01-01,AGR,219.209986,9,37.58,67.777,7.530777777777778
1991-01-01,CHR,911.9351150000003,24,73.15500000000002,384.736,16.030666666666665
1991-01-01,CON,729.6448989999999,11,37.547999999999995,215.19599999999997,19.563272727272725
1991-01-01,ECO,131.14999,15,38.30400000000001,53.25900000000001,3.5506000000000006
1991-01-01,ETH,112.98184400000001,10,18.975,47.31100000000001,4.7311000000000005
1991-01-01,LEF,530.439788,15,98.027,95.42,6.3613333333333335
1991-01-01,LIB,435.32182600000004,22,51.81299999999999,199.46499999999997,9.066590909090907
1991-01-01,NAT,364.64660699999996,16,48.70400000000001,118.854,7.428375
1991-01-01,SIP,124.14028300000001,6,25.272000000000006,25.579,4.263166666666667
1991-01-01,SOC,3142.3591579999998,26,128.54100000000003,574.3969999999999,22.092192307692304
1992-01-01,AGR,147.831169,10,29.250999999999998,71.894,7.189400000000001
1992-01-01,CHR,1003.1605519999998,22,67.04900000000002,379.97100000000006,17.271409090909092
1992-01-01,CON,771.738143,14,40.651,236.442,16.888714285714286
1992-01-01,ECO,135.930966,14,44.696000000000005,43.436,3.1025714285714288
1992-01-01,ETH,116.50021000000001,15,44.870000000000005,45.70100000000001,3.046733333333334
1992-01-01,LEF,755.8207569999998,18,106.449,187.918,10.43988888888889
1992-01-01,LIB,814.511332,23,79.42800000000001,238.43699999999993,10.366826086956518
1992-01-01,NAT,950.8563580000001,20,57.724,191.01999999999998,9.550999999999998
1992-01-01,SIP,145.37536500000002,9,36.70100000000001,34.559,3.8398888888888885
1992-01-01,SOC,2983.142693,25,122.75500000000002,491.216,19.64864
1993-01-01,AGR,209.42316899999997,11,33.251,92.78099999999999,8.434636363636363
1993-01-01,CHR,934.7343659999999,22,63.24,354.78400000000005,16.126545454545457
1993-01-01,CON,761.5947010000001,15,39.285,270.861,18.057399999999998
1993-01-01,ECO,184.17832600000003,15,50.85,51.276,3.4184
1993-01-01,ETH,94.704001,17,40.912,45.391999999999996,2.6701176470588233
1993-01-01,LEF,555.934994,17,94.50099999999999,173.50400000000002,10.206117647058825
1993-01-01,LIB,807.573968,23,79.021,245.028,10.653391304347826
1993-01-01,NAT,517.157942,17,38.486000000000004,141.064,8.297882352941176
1993-01-01,SIP,151.225737,10,37.78200000000001,39.971,3.9970999999999997
1993-01-01,SOC,2591.066408,24,105.566,482.111,20.087958333333333
1994-01-01,AGR,230.92786099999995,11,38.191,82.99199999999999,7.544727272727272
1994-01-01,CHR,929.8711629999998,26,92.09000000000002,311.82399999999996,11.993230769230767
1994-01-01,CON,718.5339339999999,17,37.40300000000001,287.66399999999993,16.92141176470588
1994-01-01,ECO,237.36486099999996,16,49.353,67.013,4.1883125
1994-01-01,ETH,89.55134100000002,14,23.849999999999998,48.955000000000005,3.4967857142857146
1994-01-01,LEF,821.286834,20,129.078,207.508,10.3754
1994-01-01,LIB,976.931789,24,97.058,290.828,12.117833333333332
1994-01-01,NAT,753.7710290000001,21,52.971999999999994,204.18499999999997,9.723095238095237
1994-01-01,SIP,197.77618800000002,12,56.78900000000001,45.43,3.785833333333333
1994-01-01,SOC,2645.1405609999997,25,117.05599999999998,521.6800000000001,20.867200000000004
1995-01-01,AGR,334.91941199999997,12,47.478,94.82499999999999,7.902083333333333
1995-01-01,CHR,873.191563,22,79.57900000000001,298.227,13.555772727272727
1995-01-01,CON,761.844408,17,46.498,238.864,14.050823529411765
1995-01-01,ECO,463.49491,17,89.863,67.583,3.975470588235294
1995-01-01,ETH,275.940941,13,40.967,64.676,4.975076923076923
1995-01-01,LEF,887.959137,20,138.31099999999998,190.445,9.52225
1995-01-01,LIB,1040.295719,27,125.627,273.055,10.113148148148149
1995-01-01,NAT,248.823023,20,39.608000000000004,184.83900000000003,9.241950000000001
1995-01-01,SIP,162.72478800000002,10,40.50200000000001,40.93,4.093
1995-01-01,SOC,3866.1483110000004,24,146.44100000000003,523.745,21.822708333333335
1996-01-01,AGR,319.513472,11,47.0,62.595,5.690454545454545
1996-01-01,CHR,813.28164,25,83.27700000000002,339.998,13.59992
1996-01-01,CON,1184.636231,18,57.34400000000001,313.441,17.41338888888889
1996-01-01,ECO,460.007713,16,89.076,62.951,3.9344375
1996-01-01,ETH,279.33269900000005,17,53.617,67.64099999999999,3.978882352941176
1996-01-01,LEF,818.719968,20,131.6,166.89800000000002,8.3449
1996-01-01,LIB,980.7524210000001,25,107.676,258.189,10.32756
1996-01-01,NAT,371.99590699999993,21,44.242000000000004,205.899,9.804714285714287
1996-01-01,SIP,173.791012,11,43.06600000000001,45.246,4.113272727272728
1996-01-01,SOC,4874.5569700000015,29,199.258,629.4730000000001,21.70596551724138
1997-01-01,AGR,308.654336,11,49.944,54.503,4.954818181818182
1997-01-01,CHR,807.65572,21,73.072,346.905,16.51928571428571
1997-01-01,CON,1407.1925100000003,18,71.67999999999999,294.39399999999995,16.35522222222222
1997-01-01,DIV,0.0,1,0.0,7.566,7.566
1997-01-01,ECO,477.73851199999996,17,99.786,62.736,3.6903529411764704
1997-01-01,ETH,257.2299780000001,12,36.114,57.983999999999995,4.832
1997-01-01,LEF,752.4891450000002,18,131.469,141.21200000000002,7.8451111111111125
1997-01-01,LIB,898.1088380000001,24,101.117,277.933,11.580541666666667
1997-01-01,NAT,352.286229,19,42.382000000000005,193.612,10.190105263157895
1997-01-01,SIP,212.599462,12,58.28500000000001,47.796,3.983
1997-01-01,SOC,4847.256786000001,28,187.24900000000005,640.1020000000001,22.86078571428572
1998-01-01,AGR,201.27371,11,38.821,56.54,5.14
1998-01-01,CHR,868.635957,24,78.69100000000002,358.05400000000003,14.918916666666668
1998-01-01,CON,1073.6682620000001,18,60.35900000000001,328.61099999999993,18.25616666666666
1998-01-01,DIV,0.0,1,0.0,7.566,7.566
1998-01-01,ECO,514.728487,16,99.10199999999999,62.768,3.923
1998-01-01,ETH,289.981242,12,37.272,67.112,5.592666666666666
1998-01-01,LEF,921.9578140000001,19,130.942,164.08200000000002,8.635894736842106
1998-01-01,LIB,697.0350540000001,26,79.445,308.89900000000006,11.880730769230771
1998-01-01,NAT,469.048116,22,54.444,235.99399999999997,10.726999999999999
1998-01-01,SIP,208.26654900000003,12,55.68400000000001,47.848,3.9873333333333334
1998-01-01,SOC,4752.550747999999,25,178.90800000000004,618.1279999999999,24.725119999999997
1999-01-01,AGR,254.008356,12,42.327999999999996,73.992,6.166
1999-01-01,CHR,1012.7224789999998,22,77.35800000000002,354.09100000000007,16.095045454545456
1999-01-01,CON,1038.109869,17,56.194,331.7569999999999,19.515117647058815
1999-01-01,DIV,0.0,1,0.0,7.566,7.566
1999-01-01,ECO,613.886011,17,101.06299999999999,76.149,4.4793529411764705
1999-01-01,ETH,321.310553,12,42.31,68.276,5.689666666666667
1999-01-01,LEF,962.9879190000001,20,146.51500000000001,167.824,8.391200000000001
1999-01-01,LIB,1033.5241950000002,25,97.68400000000001,292.4069999999999,11.696279999999996
1999-01-01,NAT,340.744776,20,37.68300000000001,213.32,10.666
1999-01-01,SIP,234.50634900000003,12,57.32600000000001,49.248,4.104
1999-01-01,SOC,3919.9055439999997,26,160.13400000000004,620.8499999999999,23.87884615384615
2000-01-01,AGR,294.071469,12,41.989999999999995,80.799,6.733250000000001
2000-01-01,CHR,1089.7764109999998,22,80.24400000000001,354.03600000000006,16.09254545454546
2000-01-01,CON,1060.6083629999998,17,54.331,346.11099999999993,20.35947058823529
2000-01-01,DIV,52.87839000000001,2,1.29,48.55700000000001,24.278500000000005
2000-01-01,ECO,587.879491,16,97.34299999999999,69.158,4.322375
2000-01-01,ETH,206.76999600000005,19,56.725,58.336,3.070315789473684
2000-01-01,LEF,948.9387920000001,19,146.71200000000002,171.595,9.031315789473684
2000-01-01,LIB,863.2854820000001,26,86.104,297.95099999999996,11.459653846153845
2000-01-01,NAT,392.332742,21,39.783,214.027,10.191761904761904
2000-01-01,SIP,340.342705,13,77.67800000000001,54.431999999999995,4.187076923076923
2000-01-01,SOC,3645.6797459999993,26,139.41900000000004,639.519,24.596884615384617
2001-01-01,AGR,282.37060099999997,13,39.39399999999999,92.66800000000002,7.128307692307694
2001-01-01,CHR,886.8397899999999,21,62.368,315.624,15.029714285714286
2001-01-01,CON,1073.429281,20,54.595,370.16799999999995,18.508399999999998
2001-01-01,DIV,52.87839000000001,2,1.29,48.55700000000001,24.278500000000005
2001-01-01,ECO,589.914951,16,98.28099999999998,68.828,4.30175
2001-01-01,ETH,217.45376700000006,12,40.233000000000004,59.346,4.9455
2001-01-01,LEF,933.0531660000001,21,139.533,189.149,9.007095238095237
2001-01-01,LIB,950.890111,25,82.528,342.4239999999999,13.696959999999997
2001-01-01,NAT,374.289067,21,37.617999999999995,213.71999999999997,10.177142857142856
2001-01-01,SIP,317.84997599999997,13,66.846,54.531,4.194692307692308
2001-01-01,SOC,3989.252623,26,149.33700000000005,658.5849999999999,25.330192307692304
2002-01-01,AGR,295.864307,12,41.99099999999999,75.681,6.30675
2002-01-01,CHR,968.207481,23,63.464000000000006,337.54200000000003,14.675739130434783
2002-01-01,CON,1118.597185,20,54.413,427.8439999999999,21.392199999999995
2002-01-01,DIV,52.87839000000001,2,1.29,48.55700000000001,24.278500000000005
2002-01-01,ECO,551.0011959999999,16,94.05199999999999,75.29499999999999,4.705937499999999
2002-01-01,ETH,235.31134700000004,12,41.177,61.385,5.1154166666666665
2002-01-01,LEF,762.810295,21,140.388,162.906,7.757428571428572
2002-01-01,LIB,984.853561,25,89.52900000000001,275.272,11.01088
2002-01-01,NAT,440.77741599999996,20,44.56100000000001,204.65499999999994,10.232749999999998
2002-01-01,SIP,379.71731,12,68.301,54.532,4.544333333333333
2002-01-01,SOC,3265.7162670000002,26,121.02199999999998,651.7149999999999,25.065961538461536
2003-01-01,AGR,373.282096,12,45.300000000000004,80.52900000000001,6.710750000000001
2003-01-01,CHR,1017.1343770000001,23,73.92000000000002,328.60099999999994,14.286999999999997
2003-01-01,CON,977.1883149999999,19,48.629,391.13299999999987,20.585947368421046
2003-01-01,DIV,0.0,2,0.0,11.613,5.8065
2003-01-01,ECO,565.972572,17,109.187,72.384,4.257882352941176
2003-01-01,ETH,165.62368500000002,12,35.897999999999996,55.64,4.636666666666667
2003-01-01,LEF,622.334664,19,117.98700000000001,156.553,8.239631578947368
2003-01-01,LIB,1118.827293,28,103.81099999999998,317.239,11.329964285714285
2003-01-01,NAT,329.799507,21,39.114999999999995,211.60699999999997,10.076523809523808
2003-01-01,SIP,401.011385,13,73.658,58.507,4.500538461538461
2003-01-01,SOC,3657.8122490000005,26,147.02100000000002,662.2479999999999,25.47107692307692
2004-01-01,AGR,371.6898130000001,12,44.05,83.04800000000002,6.920666666666668
2004-01-01,CHR,860.5252730000001,22,58.853,336.0,15.272727272727273
2004-01-01,CON,975.4025670000001,18,38.174,407.22199999999987,22.623444444444438
2004-01-01,DIV,0.0,3,0.0,48.413,16.137666666666664
2004-01-01,ECO,546.061082,16,101.81799999999998,71.894,4.493375
2004-01-01,ETH,205.02505100000002,20,66.0,61.852999999999994,3.09265
2004-01-01,LEF,611.559533,20,119.25200000000001,159.69199999999998,7.984599999999999
2004-01-01,LIB,855.744027,25,86.74799999999999,295.92299999999994,11.836919999999997
2004-01-01,NAT,370.65942,20,43.668000000000006,200.53699999999998,10.02685
2004-01-01,SIP,241.822218,13,49.64300000000001,56.934999999999995,4.379615384615384
2004-01-01,SOC,3246.060485000001,25,122.85300000000001,639.4949999999999,25.579799999999995
2005-01-01,AGR,546.300289,13,63.073,96.415,7.416538461538462
2005-01-01,CHR,843.120797,21,56.088,321.66099999999994,15.317190476190474
2005-01-01,CON,1001.7006719999999,19,40.563,415.5349999999999,21.870263157894733
2005-01-01,DIV,0.0,3,0.0,48.413,16.137666666666664
2005-01-01,ECO,576.549612,16,102.529,71.366,4.460375
2005-01-01,ETH,192.84855600000003,12,39.945,59.338,4.944833333333333
2005-01-01,LEF,818.9444669999999,22,145.21800000000002,175.76100000000002,7.989136363636365
2005-01-01,LIB,1064.107284,26,95.35299999999998,321.049,12.348038461538462
2005-01-01,NAT,363.67141999999996,20,42.668000000000006,203.41999999999996,10.170999999999998
2005-01-01,SIP,241.822218,13,49.64300000000001,56.934999999999995,4.379615384615384
2005-01-01,SOC,3515.2624580000006,26,147.57500000000005,623.8960000000001,23.996000000000002
2006-01-01,AGR,474.178365,12,51.84100000000001,98.37800000000001,8.198166666666667
2006-01-01,CHR,1028.397085,23,65.417,337.783,14.686217391304348
2006-01-01,CON,1119.8996029999998,21,40.38600000000001,424.64799999999997,20.22133333333333
2006-01-01,DIV,0.0,4,1.65,48.413,12.10325
2006-01-01,ECO,594.0429650000001,17,106.23899999999999,74.84899999999999,4.402882352941176
2006-01-01,ETH,196.52234200000004,14,43.291,60.334,4.309571428571429
2006-01-01,LEF,908.0935,21,137.547,176.91700000000003,8.42461904761905
2006-01-01,LIB,1167.2475530000002,25,106.44,283.78999999999996,11.351599999999998
2006-01-01,NAT,704.805192,23,88.023,212.085,9.22108695652174
2006-01-01,SIP,243.608186,16,51.84000000000001,59.903999999999996,3.7439999999999998
2006-01-01,SOC,4450.9345730000005,27,193.77100000000002,637.779,23.621444444444446
2007-01-01,AGR,318.551825,12,44.190000000000005,88.38900000000001,7.365750000000001
2007-01-01,CHR,1147.013114,22,66.21600000000001,324.017,14.728045454545454
2007-01-01,CON,1240.65044,19,47.797,458.259,24.118894736842105
2007-01-01,DIV,0.0,4,1.65,48.413,12.10325
2007-01-01,ECO,663.1744250000002,19,109.453,88.124,4.638105263157894
2007-01-01,ETH,231.02629900000005,14,42.007,62.3,4.45
2007-01-01,LEF,962.7309180000001,21,135.062,192.01800000000003,9.143714285714287
2007-01-01,LIB,1115.9915030000002,28,106.20200000000001,350.12799999999993,12.504571428571426
2007-01-01,NAT,723.141074,21,90.648,197.60099999999997,9.409571428571427
2007-01-01,SIP,174.430813,13,35.25300000000001,55.192,4.2455384615384615
2007-01-01,SOC,4480.5393140000015,28,210.28099999999998,632.894,22.603357142857142
2008-01-01,AGR,318.551825,12,44.190000000000005,88.38900000000001,7.365750000000001
2008-01-01,CHR,1176.506152,22,66.608,312.52899999999994,14.205863636363633
2008-01-01,CON,1085.6084779999999,19,43.707,455.31999999999994,23.964210526315785
2008-01-01,DIV,111.54363000000002,4,5.02,44.712,11.178
2008-01-01,ECO,691.6208200000001,18,108.125,83.51899999999999,4.639944444444444
2008-01-01,ETH,247.97240100000005,20,66.09599999999999,65.452,3.2725999999999997
2008-01-01,LEF,936.67088,19,151.726,169.904,8.942315789473684
2008-01-01,LIB,905.983879,26,97.46000000000002,261.963,10.075500000000002
2008-01-01,NAT,1079.4624009999998,22,115.69699999999999,220.36099999999996,10.01640909090909
2008-01-01,SIP,201.101803,13,36.263000000000005,60.665,4.666538461538462
2008-01-01,SOC,4358.878178000001,25,171.708,630.751,25.23004
2009-01-01,AGR,318.551825,12,44.190000000000005,88.38900000000001,7.365750000000001
2009-01-01,CHR,1162.9398770000003,23,65.72,350.709,15.248217391304348
2009-01-01,CON,1090.487657,18,45.852999999999994,439.84399999999994,24.435777777777773
2009-01-01,DIV,111.54363000000002,4,5.02,44.712,11.178
2009-01-01,ECO,699.6743480000001,18,108.10400000000001,86.235,4.7908333333333335
2009-01-01,ETH,227.09621100000004,13,39.519,62.29,4.791538461538462
2009-01-01,LEF,1132.0753560000003,21,171.89499999999998,189.74000000000004,9.035238095238096
2009-01-01,LIB,874.1675849999998,23,90.35400000000001,245.18200000000002,10.66008695652174
2009-01-01,NAT,917.670841,21,100.94899999999998,210.88799999999998,10.042285714285713
2009-01-01,SIP,205.17791699999998,13,37.28500000000001,58.845,4.526538461538461
2009-01-01,SOC,4463.9431460000005,25,172.5,632.5740000000001,25.302960000000002
2010-01-01,AGR,353.385039,12,46.37400000000001,90.47700000000002,7.5397500000000015
2010-01-01,CHR,1272.8983269999999,25,89.866,317.549,12.70196
2010-01-01,CON,1589.6029650000003,19,55.067,486.91299999999995,25.627
2010-01-01,DIV,111.54363000000002,4,5.02,44.712,11.178
2010-01-01,ECO,836.9282160000001,20,130.79400000000004,98.62100000000001,4.931050000000001
2010-01-01,ETH,266.800341,13,38.001999999999995,75.98599999999999,5.845076923076922
2010-01-01,LEF,999.24444,19,161.83100000000002,180.30800000000002,9.489894736842107
2010-01-01,LIB,1026.117714,26,104.32800000000002,281.924,10.843230769230768
2010-01-01,NAT,682.5359589999999,23,67.452,227.09199999999996,9.873565217391302
2010-01-01,SIP,251.76376900000002,15,51.41000000000001,65.86,4.390666666666666
2010-01-01,SOC,4034.6271460000007,27,180.62400000000002,612.1809999999999,22.673370370370368
2011-01-01,AGR,178.262159,12,36.835,65.62400000000001,5.4686666666666675
2011-01-01,CHR,1243.637554,23,85.492,309.50899999999996,13.45691304347826
2011-01-01,CON,1602.5397880000003,20,66.835,475.854,23.7927
2011-01-01,DIV,111.54363000000002,4,5.02,44.712,11.178
2011-01-01,ECO,720.30377,19,114.99600000000001,87.00400000000002,4.579157894736843
2011-01-01,ETH,284.211713,19,94.928,80.81799999999998,4.25357894736842
2011-01-01,LEF,1439.4163330000001,22,176.88799999999998,201.16899999999998,9.144045454545454
2011-01-01,LIB,1063.5644069999998,30,114.17099999999999,324.2999999999999,10.809999999999997
2011-01-01,NAT,797.0223,22,69.373,228.64999999999998,10.393181818181818
2011-01-01,SIP,260.431966,16,58.84300000000002,69.69200000000001,4.3557500000000005
2011-01-01,SOC,3827.509919,28,172.628,643.161,22.97003571428571
2012-01-01,AGR,183.142109,12,38.917,63.07400000000001,5.256166666666668
2012-01-01,CHR,1721.234164,25,104.77799999999999,324.06800000000004,12.962720000000001
2012-01-01,CON,1657.1492660000004,23,88.212,497.681,21.638304347826086
2012-01-01,DIV,111.54363000000002,4,5.02,44.712,11.178
2012-01-01,ECO,640.318714,19,104.53399999999999,84.88100000000003,4.467421052631581
2012-01-01,ETH,251.34879200000003,13,62.05799999999999,75.45199999999998,5.8039999999999985
2012-01-01,LEF,1449.1151989999998,25,172.80999999999995,253.27900000000002,10.131160000000001
2012-01-01,LIB,864.626372,25,93.47000000000001,273.227,10.929079999999999
2012-01-01,NAT,853.367219,26,80.08200000000001,259.198,9.969153846153846
2012-01-01,SIP,315.695566,17,61.991000000000014,83.21300000000001,4.894882352941177
2012-01-01,SOC,3730.8321690000007,27,156.06,665.7669999999997,24.658037037037026
2013-01-01,AGR,183.142109,12,38.917,63.07400000000001,5.256166666666668
2013-01-01,CHR,1062.0065889999998,22,80.06700000000001,306.45,13.929545454545455
2013-01-01,CON,1575.9451310000002,22,74.169,454.30199999999996,20.650090909090906
2013-01-01,DIV,111.54363000000002,4,5.02,44.712,11.178
2013-01-01,ECO,563.4542759999999,19,98.10099999999998,83.03100000000002,4.3700526315789485
2013-01-01,ETH,240.49342900000002,14,64.984,72.79499999999999,5.199642857142856
2013-01-01,LEF,1278.8939189999999,20,166.23299999999998,197.37,9.868500000000001
2013-01-01,LIB,747.382218,24,95.58899999999998,224.941,9.372541666666667
2013-01-01,NAT,666.3538209999999,22,62.17299999999999,225.703,10.259227272727273
2013-01-01,SIP,300.672096,16,62.68500000000001,101.003,6.3126875
2013-01-01,SOC,4033.7462280000004,26,167.525,653.6179999999997,25.139153846153835
2014-01-01,AGR,165.750992,12,35.645,69.958,5.829833333333333
2014-01-01,CHR,1072.505887,22,82.46900000000001,307.06600000000003,13.957545454545455
2014-01-01,CON,1107.342973,23,71.91899999999998,444.28899999999993,19.31691304347826
2014-01-01,DIV,111.54363000000002,4,5.02,44.712,11.178
2014-01-01,ECO,633.107028,19,109.30999999999999,84.22900000000001,4.433105263157896
2014-01-01,ETH,333.1421950000001,13,74.235,76.55099999999999,5.88853846153846
2014-01-01,LEF,1363.658285,22,206.43899999999996,193.446,8.793
2014-01-01,LIB,704.3535119999999,24,86.53700000000002,253.384,10.557666666666666
2014-01-01,NAT,741.646869,22,69.205,237.10399999999998,10.777454545454544
2014-01-01,SIP,312.71593200000007,16,62.68500000000001,104.20700000000001,6.5129375000000005
2014-01-01,SOC,4551.491115,27,193.91699999999997,663.6829999999997,24.58085185185184
2015-01-01,AGR,164.110509,12,36.662000000000006,72.063,6.00525
2015-01-01,CHR,822.1671869999999,23,67.21300000000001,342.293,14.882304347826087
2015-01-01,CON,1199.081999,22,61.648,445.99899999999997,20.272681818181816
2015-01-01,DIV,111.54363000000002,4,5.02,44.712,11.178
2015-01-01,ECO,691.774334,20,116.534,86.925,4.3462499999999995
2015-01-01,ETH,430.980023,20,101.227,93.76099999999998,4.688049999999999
2015-01-01,LEF,1602.5047100000004,29,222.79999999999998,291.13500000000005,10.039137931034485
2015-01-01,LIB,967.2821429999998,29,117.195,291.193,10.041137931034482
2015-01-01,NAT,729.7260570000001,24,69.89900000000002,263.539,10.980791666666667
2015-01-01,SIP,390.143378,18,84.351,109.76400000000002,6.098000000000002
2015-01-01,SOC,4873.8168160000005,28,212.51,647.1769999999997,23.113464285714276
2016-01-01,AGR,371.3461229999999,12,43.044000000000004,90.46499999999999,7.538749999999999
2016-01-01,CHR,831.4270519999999,22,69.07800000000002,273.393,12.426954545454544
2016-01-01,CON,1461.347616,23,73.907,463.71599999999995,20.161565217391303
2016-01-01,DIV,111.54363000000002,4,5.02,44.712,11.178
2016-01-01,ECO,702.9334759999999,19,113.67,88.998,4.684105263157895
2016-01-01,ETH,545.222562,21,110.298,107.93999999999998,5.139999999999999
2016-01-01,LEF,1255.2123359999998,23,229.176,185.69,8.073478260869566
2016-01-01,LIB,868.3173309999999,28,108.052,244.82499999999993,8.743749999999997
2016-01-01,NAT,829.3165130000002,26,70.643,284.70400000000006,10.95015384615385
2016-01-01,SIP,391.15013,17,70.86500000000001,110.28300000000003,6.4872352941176485
2016-01-01,SOC,4816.73688,29,226.871,612.846,21.132620689655173
2017-01-01,AGR,371.3461229999999,12,43.044000000000004,90.46499999999999,7.538749999999999
2017-01-01,CHR,856.518335,23,71.59500000000001,279.547,12.154217391304348
2017-01-01,CON,1533.6614390000002,23,73.61500000000001,471.48999999999995,20.499565217391304
2017-01-01,DIV,111.54363000000002,4,5.02,44.712,11.178
2017-01-01,ECO,735.495156,20,127.373,90.911,4.54555
2017-01-01,ETH,434.428443,13,58.75800000000001,90.96699999999998,6.997461538461537
2017-01-01,LEF,1302.4260460000003,23,208.24399999999997,190.745,8.293260869565218
2017-01-01,LIB,1341.6094079999996,26,130.955,258.58399999999995,9.94553846153846
2017-01-01,NAT,865.5683300000003,24,62.403000000000006,288.624,12.026000000000002
2017-01-01,SIP,384.75182399999994,18,71.13300000000001,112.51900000000002,6.251055555555556
2017-01-01,SOC,4514.1381280000005,27,229.241,565.3,20.937037037037037
2018-01-01,AGR,437.49973399999993,12,50.836,83.275,6.939583333333334
2018-01-01,CHR,791.583007,23,56.144999999999996,279.604,12.156695652173912
2018-01-01,CON,1471.9070640000002,24,77.075,455.639,18.984958333333335
2018-01-01,DIV,111.54363000000002,4,5.02,44.712,11.178
2018-01-01,ECO,658.1329029999999,19,114.023,85.80900000000001,4.516263157894738
2018-01-01,ETH,432.238635,13,53.68900000000001,90.93099999999998,6.994692307692306
2018-01-01,LEF,1370.4180900000003,23,215.87900000000002,188.28100000000006,8.186130434782612
2018-01-01,LIB,1555.5163289999998,26,141.211,263.877,10.149115384615385
2018-01-01,NAT,949.5527390000002,24,65.199,316.13400000000007,13.172250000000004
2018-01-01,SIP,357.34066200000007,16,61.996,108.68500000000002,6.792812500000001
2018-01-01,SOC,3478.3910150000006,27,193.293,548.483,20.314185185185185
2019-01-01,AGR,468.08514499999995,12,54.452,75.934,6.327833333333333
